,작성일,작성자,제목,내용
197,2022-11-18,shlol,,진짜 정말 궁금해서 그러는데요 어떻게 생각하시나요 간호법 제정이 진짜 직역 이기주의라고 생각하세요 간호사를 진료의 보조라는 단어 안에 묶어 놓아야 안전하다고 생각하시나요 어떻게 생각하시는지 정말 궁금합니다 중환자실간호사 간호법
500,2022-11-21,gooseul1985,,마산대 특강 임상에 있을 때 병원 행사에 늘 함께 했던 선생님이 계신 마산대에 꼭 한 번 가겠노라 약속했었는데 아무래도 거리가 있다보니 이제서야 다녀오게 되었네요 창원에서 초 중 고를 졸업한 저에게 창원 마산은 마음의 고향이에요. 기차를 타는 순간부터 설렘가득 그냥 마산에 와 있다는 것 만으로도 좋았는데 친히 역까지 마중나와서 맛난 한우 사주시고 가는길까지 배웅해주신 영실샘 오늘의 특강을 위해서 학생들에게 아낌없이 선물을 주신 천사 너스키니 대표님 너무나 열렬히 환영해 준 마산대학교 간호학과 학생들 덕분에 오늘 저는 또 성장했습니다. 예상 인원보다 많은 분들이 와주셨고 최신식 강의실이라 한 명 한 명 눈을 마주치며 강의하다보니 떨려서 도대체 뭐라고 떠들고 왔나 모르겠어요 저에게 실망하신 건 아니죠 간호법제정 총궐기대회 날짜가 특강을 약속한 오늘로 변경되어 참석하지 못했지만 여의도에서 내지 못한 목소리를 마산대간호학과 친구들과 함께 할 수 있어 감사했습니다. 겸댕 마산대 간호학과 친구들 여러분들의 미래를 위해서 우리가 더 노력하겠습니다 오늘 반가웠고 고마웠어요 . 마산대학교 특강 간호특강 마산대학교간호학과
196,2022-11-21,lady1226h_young,,오늘 서울 여의도 국회의사당에서 간호법제정선포식을 다녀왔습니다 단순히 사진이 취미생활인 직장인 이지만 올해 임상에서 8년차로 근무하고 있는 간호사이기도 합니다. 오늘은 전국에 있는 간호협회 소속된 병원 간호사들과 간호대학 학생까지 참여했는데 생각이 많아지는 하루였습니다. 간호법제정에 선배간호사들은 국회에 많은 말을 하고있습니다. 법이 통과되어 훗날 교과서에 오늘이 기록되길 바랍니다 오늘의 사진은 저의 사담을 주절거려봤습니다. 간호법제정을소망합니다 간호법 간호사 오늘은 널스타그램 사진찍는간호사 간호사그램 본업으로돌아와서
497,2022-11-22,rimi._.030,,저도 다녀왔습니다 간호법제정총궐기대회 간호법 대한간호협회 간호학과 일상 대학생 22학번 03년생
498,2022-11-22,jaehee_sophiahwang,,서계동 복합문화공간 건립을 놓고 그간 연극계와 문체부 사이에서 공방이 있었다. 사실 연극계 안에서도 그 행방을 두고 의견이 분분하였는데 여름날 서명운동에 동참하기 위하여 마로니에로 향할 때만 하여도 싸늘한 기운이 나를 엄습하였다. 국립극단의 대표성이 도마 위에 올랐고 이것은 비단 서계동의 국립극단 뿐만이 아니라 여러 공공극장 혹은 대한민국을 사는 수많은 극장들이 안고 있는 고민이고 현재이리라. 국회의사당 정문에는 여러 무리의 시위대가 있었다. 간호법 제정촉구 성차별금지법 그놈의 낙태법을 살인죄로 인정하라는 어른들은 도대체가 사라지지를 않는다 이한열 열사 어머님 근조 현수막이 펄럭이고 김영삼 서거7주기 담배 피지 마세요 동성간의 섹스 금지 등등등 지금 내가 어디 서있는 것일까 공공기관과 예술가들의 거버넌스가 쉬운 일은 아니다. 2009 2010년도 이십대 나는 정말 가까운 거리에서 매주 그들과 머리를 맞대어 의논하고 설득해가며 행정과 예술의 맥을 짚어보려 애썼다. 존경하는 스승도 남몰래 눈물을 흘릴 정도로 결코 쉬운 일이 아니다. 분명히 필요한 일이고 누군가는 해야만 하는 일이다. 그러니 응원이 먼저다. 오늘 국회에서 열린 창제작 전용 국립극장이란 무엇인가 포럼에 참석하며 국립극장 건립과 별개로 정부가 또한 여러 세대의 우리들이 연극을 예술가를 바라보는 지점들을 냉철하게 느낄 수 있었고 이는 한 두 명만이 대표성을 띄고 참석하고 열을 내서는 결코 되지 않으리라는 차분함도 생겼다. 그리고 애가 탔다. 가뜩이나 담에 걸려 사지가 아프던 차에 온몸이 무너져 내려 길바닥에 쓰러질 뻔하였다. 병원에 들러 치료를 받고 약을 먹고 긴 잠을 자고 겨우 깨어났다. 연극을 함께 해온 친구들이 서서히 연극에서 멀어져간다. 영상으로 진출하지 못한 선배는 무능력한 거다. 강남땅 어딘가에 4층짜리 유치원 건물이 사라지고 대신 4층짜리 애견 호텔이 들어선다고 하였을 때에도 크게 동요하지 않았다. 그것이 바로 시대의 흐름이라고 담담하게 쿨하게 받아들였다. 엄마로서는 시대의 흐름을 잘 타며 되게 쿨한데 연극을 하는 사람으로서 아직 쿨하지 못할 때가 많다. 나도 변하면 되는데. 잘 먹고 잘 사는 게 좋은 건 지난 시대인데도 왜 벗어나지 못하는 걸까. 여럿이 꾸준히 가 필요한 시점이다. 그 위대한 피터 브룩이 건립위원회에 있었다는 사실도 오늘에서야 알았다. 심오한 철학과 사상 역시 결국 현장을 배제할 수 없다. 2023년 1월 완공 예정인 바로 집근처 성북구창작연극지원센터 가 한창 건립중이다. 지역 주민들이 연극인들만을 위한 공간으로 조성될 것을 우려하는 목소리를 내었다고 한다. 연극이 재밌든 재미없든 상관하지 않는다 우리는 우리의 문화를 지키기 위하여 극장으로 가서 연극을 본다. 라고 말하는 다른 나라 시민들과는 사뭇 다르다. 관객은 잠재적 예술가임을 우리는 늘 놓치고 산다. 살기에 급급하고 국가적 인식은 턱없이 낮고. 연극인으로서 책임을 통감한다. 어려서부터 다들 온몸의 뼈와 영혼을 갈아 넣으며 무대를 지켰다. 연극을 출발한 동기와 지점부터 세대가 다른 우리 모두가 불합리성에 맞서 늘 그렇게 살아왔다. 모여 있는 우리 모두가 공공성 그 자체인데 극장은 시설이 아니고 조직이고 기관인데 민주주의의 국립극단이 만들어져야 하는데 이 모든 게 왜 쉽지가 않을까. 조금씩 나아지고 있는 게 맞는 것일까. 울먹이며 아버지로서 어머니로서 연극을 지켜온 수많은 선배들을 떠올렸다. 그리고 우리 세대에서 그것이 끊길 수도 있지 않을까 싶었다. 연극은 무엇일까. 아침에 둘째아이 유치원 버스에 태워보내고 큰아이와 함께 아이엠 택시에 올라 학교 앞에 내려주고 40분 가까이 달려 여의도로 들어서니 9시다. 택시비 이만천원. 포럼은 10시부터 시작됐다. 여러 발제자들의 이야기들만 들어도 매우 흥미로울 것이다. 오늘 포럼의 발제문과 영상 링크 그리고 오늘 포럼을 정리한 기사문을 박정의 서협대표님 게시글에서 옮겨와 공유하오니 바쁘시더라두 꼭 한 번 훑어보시기를 바란다. 얼마 전 한국 민주주의와 문화예술 포럼 한국 민주주의 문화예술의 과제와 미래 또한 유투브 생중계로 잘 보았다. 아직 흔적이 남았을지 모르지만 찾아보시기를 권한다 . . . . 1300 . . . . 24853
499,2022-11-22,asy94,,드레스코드가 아이보리색인줄 모르고 나홀로 한라봉 경찰이 개 때문에 집회 안쪽으로 들어가는건 참석자들이 놀랄것 같다며 말렸는데 이보게 총각 백수생활 중인 탑골간호사도 뇌가 있어요 그리고 우리 안지니씨 서터레스 받으면 우짤라고 그 안쪽까진 들어갈 생각 읎단다. 집회 귀퉁이에서 수줍게 응원하며 집회에 참석한 간호사와 간호학생들에게 우리 안지니씨의 귀여움으로 치어럽 뿜쓰뿜쓰 해드리고 옴 간호법제정 사람 사는 곳 다 똑같은지 정말 일관된 경험이 한가지 있다. 오스트랄로피테쿠스 마냥 같이 생긴것들이 꼭 지 몰골 생각 못하고 얌전한 우리 안지니씨 앞에서 있는 호들갑 없는 호들갑 다 떨며 무례하기 짝이 없고 무섭다 어쩐다 염병하는 반면 현빈 손예진처럼 예쁘고 잘생긴 분들은 안지니씨 귀엽다 멋지다 착하다 칭찬일색에 굉장히 젠틀하고 호의적이라는 것
195,2022-11-22,e.___suk,,국회 보건복지위원회에서 통과된 간호법이 법제화 되지 않고 시간만 흐르고 있는 현실 간호법의 오해와 가짜뉴스로 인한 억울함 이에대한 선한 목적을 지닌 투쟁의 당당함을 지역별 많은 대학교 간호학과 학생분들과 교수님 현장의 간호사 등 많은 분들과 함께 아직 미숙할지라도 간호학과 학생으로서의 일원이 되어 직접 목소리 낼 수 있었음에 영광이었습니다
58,2022-11-24,nursist_,,간호법 제정 촉구 청원 간호법 제정에 많은 관심과 응원 부탁드립니다. 간호사를 위한 법이기도 하지만 국민건강의 보호 및 증진을 위한 간호법입니다. 현재 간호법 제정 촉구에 관한 청원이 진행 중이니 간호대학생 간호사선생님들 이 피드를 보시고 공감하는 모든 분들의 적극적인 참여 부탁드립니다. 국민동의청원 사이트에서 청원에 참여할 수 있습니다. 스토리를 통해 청원사이트로 이동할 수 있습니다.
118,2022-11-28,shlol,,간호법. 다른 직역들이 바라보는 시선과 간호사들이 간호법의 필요성을 말하는 이유가 참 많이 다른듯싶어서 공유합니다. 이 영상도 벌써 일 년 전 영상이네요. 30초가량의 영상 6개면 충분합니다. 잠시만 시간을 내어 영상을 봐주셨으면 합니다. 저는 다른 업무를 더 원하거나 침범하고 싶지 않고 단독 진료도 하고 싶지도 않아요. 이미 하고 있는 일들 만으로도 충분히 차고 넘치니까요. 저는 단지 제가 좋아서 선택한 이 일을. 선 후배 동료들과 더 오래 잘 하고 싶을 뿐입니다. 매년 그만두는 간호사들이 점점 더 많아지고 있습니다. 우리가 피부로 느끼는 순간엔 이미 늦어버린 순간이 될까 봐 요즘엔 정말 염려가 됩니다. 병원에 있는 간호사들이 정말 많이 떠나고 있어요. 기본적인 휴식시간만 보장된다면. 몸을 갈아내며 일해야 하는 헬듀티가 나오지 못하도록 법으로 통제된다면. 간호사 1인당 담당해야할 환자 수가 지켜진다면. 이것만 가능해도 많이 달라질 텐데. 잘 자고 잘 먹고 잘 쉴 수 있도록 사람의 기본권을 지켜주는 일이 왜 아직도 이뤄지지 못한 건지. 이제 문턱 하나만 넘으면 되는데. 이게 왜 이렇게 어렵고 반대 받아야 할 일인지. 정말 슬픈 마음입니다. 우리의 이야기가 잘 전달되어서 좋은 날이 왔으면 정말 좋겠습니다. 중환자실간호사 간호법 영상출처 대한간호협회
194,2022-11-29,mzzny,,안녕하세용...과제입니당... 간호대 증원 간호법 제정 같이 보아요 . 좋아요 댓글 부탁함니당... 간호법 간호사 간호대 간호학과 간호대생 간호대학생의하루 인스타 릴스 릴스타그램 릴스추천 보건대간호
496,2022-11-30,knsa_one,,기획정책국 간호퀵뉴스 11월호 제9호 안녕하세요 제4대 대한간호대학학생협회 기획정책국입니다 간호학생들의 간호 의료계 이슈에 대한 관심도를 높이고자 제작한 간호퀵뉴스가 11월호로 돌아왔습니다 11월의 간호 이슈 이슈 1. 약물사고 병원 안전사고 중 31.9 투약시스템 구축 시급 이슈 2. 간호사 사망 후속 응급심뇌혈관 전달체계 내년 연기 이슈 3. 거리로 나온 5만여 간호사들 간호법 제정 촉구 국회 앞 집회 이슈 4. 원숭이두창 국내 4번째 확진 발생 환자 돌보던 의료진 이슈 5. 혼자서 90명 기저귀 갈아봤냐 ... 극한직업 호소한 병원 노조 이슈 6. 의사 8명 간호사 107명 등 216명 코로나 산재 이번 제9호 간호퀵뉴스는 2022년 11월 한 달간 발생한 국내 간호 이슈들을 다루었습니다. 지속적으로 제기되어왔던 문제에 대한 지적 및 해결 방안 그리고 간호사회의 적극적인 움직임 및 의료진의 안전과 권리 보장에 대한 내용 등으로 구성하였으니 많은 관심 부탁드립니다 기획정책국의 간호퀵뉴스는 12월에 다시 돌아옵니다
