,작성일,작성자,제목,내용
867,2023-04-24,UCF4Wxdo3inmxP-Y59wXDsFw,"[뉴스외전 경제 '쏙'] ""전세사기 불안에 비아파트 월세화 가속할 것"" (2023.04.24/뉴스외전/MBC)",출연 박원갑 부동산 수석전문위원 당정 전세사기 피해자 지원 특별법 제정 우선매수권 부여 통해 피해주택 매입 후 임대 박원갑 세입자 거주 주택 가격 상승 전망하면 낙찰 받고 반대의 경우 매수권 양도 후 거주 양도 후 거주 시 의무기간 여부 등 구체적 방안 수립돼야 정부 대책 주거 안정에 초점 야당안 세입자에게 보증금 일부 돌려주자는 것 정부가 전세 보증반환채권 할인해서 사야 보증금 전액 돌려주려면 공공재원 필요 1분기 서울 빌라 전세 55 하락 거래 박원갑 서울 아파트 거래량 늘고 있지만 연립 다세대는 지난해 하반기보다 거래 줄어 구조적으로 깡통 전세 더 나올 수 밖에 없어 전국 연립주택 전세가 비율 70 넘어 1분기 전세보증사고 역대 최다 절반이 다가구 박원갑 다가구 주택 매매 전세 시세 파악 어려워 깜깜이 계약 많아 봄 이사철 시작 깡통전세 피하려면 박원갑 아파트의 경우 보증금과 전세금 합쳐 집값 80 넘지 않아야 다가구 등 비아파트 거래시 가급적 보증금 줄여야 보증보험 체크하고 합리적 의심 필요 비아파트 월세화 빠른 속도로 진행될 것 역전세화 가속 서울 강남 3구와 용인 수원 세종 일부 지역 집갑 표본 통계 올라 집값 반등 가능성 있지만 2008년과 2012년처럼 더블딥 우려도 . . 2023 1400 6477064 36177. 전세사기 월세화 역전세
881,2023-04-24,UCtkD6GdkZG_b9fv2HN5rW_A,[더불어민주당] 전세사기 피해자 간담회 23.04.24,예측 가능한 따뜻한 사회로 맹성규 국회의원 맹성규 인천남동갑 구독 좋아요 알림설정 블로그 . . 페이스북 . . 트위터 . 더불어민주당 국회의원 맹성규 인천남동갑 맹성규 인천 은퇴자마을 제2경인선 전세사기 사회적재난 깡통전세
866,2023-04-24,UC1ihKJ6GH37xoWdtllZqhLw,2023.04.24. (생중계) 더불어민주당 - 전세사기 피해자 간담회 및 전세사기 피해 고충 접수센터 개소 현판식,팩트 보도채널 추진 언론독립 팩트 보도채널 진출을 위해 깨어있는 시민들의 국민주주 참여를 요청합니다. 국민주주 참여하기 . 국민주주 제안영상 . 6 6 8 팩트 정기후원회원이 되어주세요. 공식후원계좌 우리은행 1002 142 508338 이상엽 신청 1877 0411 직접신청 . 1 팩트 채널 멤버십에 가입하여 혜택을 누려보세요. . . 1 6 37 이 영상의 저작권은 팩트 에 있습니다. 본 영상물은 공유 및 소스코드 배포에 한해 허용합니다. 그 외 임의적인 편집 및 가공은 영상출처를 밝힌다해도 본사의 허락없 이 사용할 경우 저작권법 위반에 해당합니다. 팩트 . 촬영 배희옥 김대왕 백대호 김준영
843,2023-04-24,UC2zyIz9w4aBOpsjS0ve8KEw,"[전세사기#1] 제가 실제로 당했고, 403일 만에 주택도시보증공사를 통해 보증금을 환급 받았습니다.",전세사기 보증보험 오피스텔 빌라 전세 경매 안녕하세요 아이가 입니다. 저는 현재 전자기기와 관련 된 정보를 전달드리는 유튜버 이지만 최근 전세사기가 큰 이슈가 되고 있고 제가 실제로 전세사기를 당한 후 최근 보증금을 모두 환급 받아 여러분께 조금이나마 도움이 되고자 고민 끝에 해당 내용을 컨텐츠로 다루어 보려고 합니다. 2020.12.19 임대차 계약서 작성 2021.01.09 바뀐 임대인과 새로운 임대차 계약서 작성 2022.03.14 공매대행통지서 수령 2022.06.22 압류재산 공매대행 취소 해제 안내 수령 2022.09.18 전세계약 해지 3개월 전 본격적인 내용증명 및 공시송달 진행 2023.01.19 전세계약 해지 후 1개월 지난 시점부터 보증이행 진행 2023.04.21 보증금 100 환급 전자기기 컨텐츠와 전세사기 컨텐츠를 병행하여 꾸준히 업로드 할 예정이니 많은 응원 부탁드립니다.
864,2023-04-24,UCcQTRi69dsVYHN3exePtZ1A,아홉 달 만에 부산서만 ‘전세 사기’ 330명 입건·12명 구속 / KBS  2023.04.25.,최근 전세 사기가 잇따라 발생하고 있다는 소식 전해드리고 있는데요. 경찰이 지난 아홉 달 동안 집중 단속을 벌였는데 부산에서만 330명을 전세 사기 혐의로 입건했습니다. 이 중 12명은 구속됐는데 문제는 이게 끝이 아니라는 겁니다. 보도에 정민규 기자입니다. 리포트 부산의 한 오피스텔. 이곳을 포함해 부산 곳곳에 있는 오피스텔 100여 채의 세입자를 상대로 전세 사기를 벌인 30대 남성이 붙잡혀 최근 검찰에 구속 송치됐습니다. 피해 금액은 90억 원에 달하는 거로 전해졌습니다. 김 전세 사기 피해자 이런 피해도 처음일뿐더러 아무래도 소수의 피해가 발생한 게 아니다 보니까 처음에는 현실감이 안 들더라고요. 현실 부정부터 되고... 이 사건을 포함해 지난해 7월부터 지난주까지 부산 경찰에 접수된 전세 사기 사건은 80건. 입건된 피의자는 330명으로 경찰은 이들 중 12명을 구속했습니다. 이들로부터 피해를 본 세입자는 340여 명으로 사회초년생인 20 30대가 10명 중 8명꼴로 가장 많았습니다. 전세 사기의 표적인 된 주택 형태를 봤을 때도 역시 젊은 층이 많이 사는 다세대주택과 오피스텔의 비중이 컸습니다. 피해 금액은 한 사람에 2억 원에서 3억 원 사이에서 주로 발생했습니다. 이처럼 전세 사기가 늘자 피해자 지원에 대한 필요성도 커지고 있습니다. 손제한 부산경찰청 수사부장 피해자들을 위해서 강력범죄에 한했던 심리 지원을 경제사범으로 확대해 안정을 도모하고 전세피해지원센터 법률구조공단 등 유관 기관에 적극 연계하는... 부산경찰청은 오는 7월까지 보증금을 반환하지 않는 등 7대 유형별 전세 사기를 중심으로 한 집중 단속을 이어나가기로 했습니다. 또 전세 사기로 얻은 범죄수익을 몰수 추징할 수 있게 관련 법률 개정을 정치권에 요청했습니다. 뉴스 정민규입니다. 촬영기자 윤동욱 그래픽 김소연 기사 원문보기 . . . . 7659798 제보 하기 카카오톡 제보 검색 전화 02 781 1234 홈페이지 . 4 이메일 1234 . . 전세사기 피해자 보증금
837,2023-04-24,UCsU-I-vHLiaMfV_ceaYz5rQ,[전세사기 피해에 '경매주택 지방세보다 보증금 선 변제' 법안 논의...행안위 전체회의(개의~정회)] 4월 25일 (화) 풀영상 / 디지털 Only,국회 행정안전위원회는 25일 전체회의를 열고 전세사기 피해 지원을 위한 지방세기본법 일부 개정 법률안 을 논의합니다. 개정안이 행안위 전체회의를 통과하면 오는 27일 예정된 국회 본회의에서 의결될 것으로 보입니다. 행안위 전세사기 보증금 이슈현장 라이브 본방 후 유튜브에서 앵커들과 더 가까이 모바일라이브 시청하기 . 3 뉴스룸 방청객 모집 . . . 뉴스레터 구독하기 . 3 5 유튜브 구독하기 . 2 유튜브 커뮤니티 . 2 뉴스 공식 페이지 홈페이지 . . . . . . . 페이스북 . . 트위터 . 인스타그램 . . 제보하기 . . . . 방송사 . .
838,2023-04-24,UCYUGo6ZfQZCTMrK9rMDijNQ,"전세 사기까지 전 정부 탓이라고?/ ""'사회적 재난'...보증금 대책 없는 맹탕 특별법""(안진걸, 남영희)/ 수출 흔들...경기 침체 오나? [뉴스인사이다_0424(월)_다시보기]",노영희의 뉴스인사이다 4월24일 월요일 라이브 저녁 다시보기 서비스입니다. 남영희 민주당 인천동구미추홀구 지역위원장과 안진걸 민생경제연구소장이 출연해 최근 사회적 논란이 일고 있는 전세 사기 피해자 대책을 놓고 이야기를 나눴습니다. 남 위원장은 미추홀구에서 현재까지 파악된 전세 사기 피해 건수가 3800가구에 이른다 며 애초에 전세 사기를 치기 위해 건축하지 않았을까 싶을 정도로 허술하다 고 지적했습니다. 공사 기간이 6개월도 안되는 단 시간 내에 이뤄지는 경우가 많고 감정평가사와 짜고 공시지가를 올려 융자를 엄청나게 받아 건축한 정황도 있다는 것입니다. 남 위원장은 깡통 전세가 아니라 전세 사기 라며 사회적 재난으로 봐야 한다 고 말했습니다. 정부가 추진하고 있는 대책과 관련해 안진걸 소장은 핵심은 보증금에 대한 대책 이라며 당정이 추진하는 특별법에는 보증금은 알아서 하라는 식이어서 알맹이 빠진 맹탕 대책 이라고 지적했습니다. 월요일 고정코너인 슬기로운 경제생활에 출연한 이인철 참조인경제연구소장은 정부가 추진하는 전세사기 대책의 실효성을 따져보고 수출 감소와 고환율로 흔들리고 있는 한국 경제 상황을 짚어봤습니다. 노영희의 뉴스인사이다 4월24일 월 라이브 안내 출연 한동인 기자 이인철 소장 안진걸 남영희 뉴스픽 한동인 뉴스토마토 기자 송영길 오늘 귀국 탈당하고 수사 받겠다 심상치않은 중국의 반발 방미 이후 대처 예고 대담한 대담 남영희 위원장 안진걸 소장 전세사기 피해 눈덩이처럼 불어나 대책은 돈봉투 의혹 송영길 귀국 사건 파장은 슬기로운 경제생활 이인철 참조은경제연구소장 정부 전세사기 대책 내용과 실효성은 흔들리는 수출 한국 .환율 연중 최고 제작진 기획 박종찬 구성 한동인 김채율 진행 노영희 출연 한동인 남영희 안진걸 이인철 조연출 고인식 연출 오혜미 김이향 박종찬 뉴스토마토 뉴스인사이다 전세사기 영상이 마음에 드셨다면 구독 과 좋아요 버튼 눌러주세요 감사합니다. 뉴스토마토 . 페이스북 . . ... 트위터 .
839,2023-04-24,UCDww6ExpwQS0TzmREIOo40Q,전세사기 피해자 금융 지원 속도...근본 대책 시급ㅣ와이투엔[무삭제판 207회] / YTN2,지금 세계는 세계 각국 수단에서 엑소더스 ...우리 교민 28명도 대피 중 지금 우리나라는 챗 로 오픈북 시험 보면 공부 안 해도 만점 받을까 문화살롱 농구 다음엔 축구 야구도 ...영화 스포츠 열풍 00 00 시작 00 15 최근 이슈 5 57 지금 세계는 17 15 지금 우리나라는 27 42 문화살롱 전세사기 피해자 금융지원 건축왕 경매 수단 오염수 방류 후쿠시마 방사능 임차인 챗 천원 모기 와이투엔 2 2 채널구독 . . 6 0 40 1 2 홈페이지 2. . .
840,2023-04-24,UChRnJ6XdAANkCOJfmWSASgQ,"서민 울리는 전세 사기, 정부 특단의 대책! 실효성 있을까? / 법률방송 생생 법률쇼",출연 양지민 변호사 장윤미 변호사 삼정 법률사무소 생방송으로 진행되는 생생 법률쇼에서는 시청자들의 답답한 속을 뻥 뚫어 줄 실시간 무료 법률 상담과 더불어 시사 정치 경제 문화 등 우리 사회 속에서 발견할 수 있는 법 이야기를 보이는 라디오 형식으로 진행하여 신선함과 친근함을 더합니다. 지금까지 보지 못했던 보이는 라디오 형식의 법률 토크쇼 생생 법률쇼 는 월요일부터 금요일까지 오후 2시부터 생방송으로 진행됩니다. 매주 월 금요일 생방송 매일 오후 2시 오후 4시 법률 시사 토크쇼 생생 법률쇼 생방송 안내 매주 월 금요일 오후 2시 오후 4시 법률방송 채널 안내 213번 280번 250번 법률방송 유튜브 구독하기 . 4 법률방송 홈페이지 . 법률방송뉴스 홈페이지 . 법률방송 페이스북 . . 법률방송 인스타그램 . . 전세사기 빌라 등기부등본
841,2023-04-24,UCLBwHFunayfHKwkMT1lggGg,전세사기포비아! 드디어 터질게 터졌다! 임대사업자&집주인&건물주=전세사기의 주범?[ft. 전세사기는 이미 2년전에 조직적&대규모 범죄집단에 의해 기획된 사기일 수 밖에 없는 이유],전세사기 역전세 깡통전세 2023년도 부동산 다크호스 1 1상담 컨설팅 시작합니다 다크호스 1대1 상담컨설팅 내용 . . . 222942319698 다크호스 유튜브주소 무료 구독하기 . 다크호스 블로그주소 . . 인스타그램 계정 주소 . . 1207 인터뷰 광고 문의 . 모든 메일 답변이 어려운점 양해부탁드립니다 유튜브 구독 . 2 다크호스 네이버블로그 대한민국 직장인 경제적자유를 위한 자기성장 공간 . . 다크호스 또 다른 영상 1. 직장인 재테크마인드 변화 . 2 2 2. 경제적자유 . 2 3 3. 초보자를 위한 부동산 투자방법 순서 실전임대운영노하우 주택임대사업자 관련 . 2 4. 부동산 실전임대운영 셀프리모델링 . 2 5. 직장인 창업준비 . 2 2 6. 부동산 다마고치 . 9 1 5 7. 개념없는 대학후배 길들이기 . 6 4 5 다크호스 저는 대한민국 평범한 40대 자영업자입니다 헉 81년생이니 이제 40이 되었습니다.. 공기업에서 13년동안 근무했었고 두 아이의 아빠입니다 12년차 부동산투자자이며 부동산임대사업자 입니다 상가 아파트 다가구주택 등 다수의 부동산을 직접 운영 관리하고 있습니다 제가 관리하는 부동산의 리모델링도 셀프로 하고 있으며 2017년 부터는 네이버블로그 다크호스의 대한민국직장인 경제적자유 자기성장공간 을 개설하여 부동산공부 투자 은퇴준비 직장인 재테크마인드 변화 임대사업준비 실전투자경험담 젊은 직장인들이 가져야 할 필수 재테크마인드에 관한 내용등을 많은 이웃분들과 소통하려 노력하고 있습니다 이렇게 예전부터 꿈꾸어왔던 저만의 유튜브채널로 여러분들을 만나뵙게 되어 너무나 기쁘고 반갑습니다 2018년 9월말 시작 20 30대 젊은 대한민국 직장인분들 4050동료 형님 누님들 저와 같이 부동산투자 및 임대관리 내가 정말 하고 싶은 창업 그리고 가장 중요한 경제적 시간적 자유로 가는 긴 여정.. 같이 소통하며 그 목표를 향해 한 걸음씩 내 딛어 보시면 어떨까요 우리 모두 할 수 있습니다
842,2023-04-24,UCTHCOPwqNfZ0uiKOvFyhGwg,"통합위 ""전세사기·보이스피싱과 전쟁""…사기근절 특위 출범 / 연합뉴스TV (YonhapnewsTV)",통합위 전세사기 보이스피싱과 전쟁 사기근절 특위 출범 대통령 직속 국민통합위원회는 오늘 24일 전세사기와 보이스피싱을 포함한 사기 범죄를 뿌리 뽑겠다며 산하에 민생사기 근절 특별위원회 를 출범시켰습니다. 특위는 중앙일보 논설위원 출신 이정재 위원장을 비롯한 13명으로 구성됐습니다. 김한길 국민통합위원장은 민생 사기는 누구나 예외가 될 수 없는 심각한 사회 문제 라며 국민이 체감할 수 있는 정책 대안을 마련하기를 기대한다 고 말했습니다. 특위는 사회적 약자와 청년 보호에 초점을 맞춰 오는 7월 정책 대안을 발표할 예정입니다. 한상용 기자 213 . . 통합위 전세사기 특별위 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
895,2023-04-24,UCsU-I-vHLiaMfV_ceaYz5rQ,"""전세사기 안 당하려면""…'나쁜 집주인' 신상공개 사이트 등장 / JTBC 뉴스룸",전세 사기가 전국으로 번져가지만 정부는 뾰족한 방법을 내놓지 못하고 있습니다. 그러자 한편에서는 잘못을 저지른 집주인들의 이름과 사진 주소까지 공개하는 사이트가 나오기도 했습니다. 기사 전문 . . . . 12123693 시리즈 더 보기 . . 3 1 33 5 0 전세사기 자구책 전세포비아 뉴스룸 공다솜기자 본방 후 유튜브에서 앵커들과 더 가까이 모바일라이브 시청하기 . 3 뉴스룸 방청객 모집 . . . 뉴스레터 구독하기 . 3 5 유튜브 구독하기 . 2 유튜브 커뮤니티 . 2 뉴스 공식 페이지 홈페이지 . . . . . . . 페이스북 . . 트위터 . 인스타그램 . . 제보하기 . . . . 방송사 . .
