,작성일,작성자,제목,내용
997,2023-05-19,UCiTCAFJhhQVfrww15qUJGVQ,간호법 재정 거부 규탄집회 현장 live,2023. 5.19 서울 광화문 세종대로 간호법제정 대통렁거부권 규탄 집회 광화문 현장 대한간호협회 자발적 후원 농협 352 1381 5946 53 예금주 김 남 심야 .김 초
954,2023-05-20,UCYo4GYn_GeqRcdkraHe83GQ,'간호법 갈등' 여야가 공범이다?,시사저널은 대한민국 정통 시사주간 저널리즘 의 살아있는 역사이자 자존심입니다. . . 시사저널 구독 링크 . . 시사저널 1 시사저널 정기 구독하기 . . . 윤석열 간호법 윤석열
955,2023-05-20,UCIIpmDPVk7nzNHEUSHmvkUg,‘논란의 간호법’ 쟁점…‘지역사회 간호’·고졸자로 제한? | 뉴스TOP 10,논란의 간호법 쟁점 지역사회 간호 고졸자로 제한 간호법 쟁점 지역사회 간호 표현 왜 논란 간호법 쟁점 간호조무사 고졸자로 제한 간호계 간호법 제정 후 개정 논의 가능 자세한 내용은 뉴스 10에서 확인하실 수 있습니다. 기사 보기 . . . 000000348833 채널 뉴스 구독 . . 1 채널 뉴스 시사 프로그램 방송시간 평일 08시 50분 김진의 돌직구 쇼 12시 00분 뉴스 라이브 17시 20분 뉴스 10 19시 00분 뉴스 주말 12시 00분 토요랭킹쇼 뉴스 라이브 17시 50분 뉴스 10 19시 00분 뉴스 채널 뉴스 10 뉴스탑텐 간호법 고졸자 지역사회 쟁점 논란 간호조무사 제한 홈페이지 . . . 페이스북 . . 카카오스토리 . .
958,2023-05-20,UCkTC3kwHrCbuYjRlra-SzLg,간호법에 대한 대통령의 거부권행사는 무능한 보건복지부 때문이다  (이상로의 아침뉴스 브리핑  2023.5.21.),회원가입을 부탁드립니다. 회원분들에게는 책을 소개하는 프로그램 이상로의 매일 책한권 을 방영해드리겠습니다. 여러분의 많은 관심부탁드립니다 후원 중소기업은행 140 123129 01 017 .
957,2023-05-20,UC45hk7RSPPS_tezwn5rcL0A,"쇼하다 대망신당한 이재명!文 ‘평산책방’ 인터넷 도메인 ‘psbooks.kr’, 등록인은 문다혜!김관진 “국방혁신위 참여, 법적으로 검토한것”!간호법집회 가라며 식비 5만원 지원!",젤렌스키 참여연대 광주 고영주 자유민주당 조민 조국키즈 추미애 송영무 한변 위믹스 김남국 프라미스 수단 신동욱 송영길 기자회견 이재명 이정근 윤관석 이성만 강래구 박용수 송영길 윤관석 이상만 이정근 최승호 박승제 외신기자간담회 김인섭 이화영 김성태 백현동 범기영 기자 송영길 조성은 박지원 정철승 송상현 경기동부연합 이석기 통진당 김수남 편의점간이재명 총기테러 윤석열총기위협 김인섭 백현동 최민희 백분토론 더탐사 전여옥 전우원 정청래 안민석 정순신 이준석 일광수산 부정선거 민경욱 황교안 황운하 김영록 부산엑스포 최강욱 손혜원 김정숙 권경애 학폭 갤럽 통진당 강성희 이기인 태영호 4.3사건 김용 최민희 강기정 신평 주말산불 김은혜 문재인사위 박영수 김성한 김건희 김은혜 조국 조민 이재명 이정미 강제징용 촛불전환행동 조국의법고전산책 이세이미야케 안도다다오 윤석열 개딸 이흥구 청주간첩단 안해욱 홍준표 문재인 박지원 이인규 이상민 박지원 김문기 홍준표 전경련 함운경 추미애 리얼미터 박용진 박지원 50억클럽 김수남 권순일 유상범 최민희 정의구현사제단 유시민 신동욱 정민용 정진상 김용 대북송금 아태협 쌍방울 이화영재판녹취록 토마호크 방첩사 우상호 양부남 장제원 유영하 이명박 천안함묘역 진중권 검수완박 한동훈 헌재 황운하 해일 정정미 양곡법 벅영수 우종수 촛불행동 촛불전진 조현천 김성한 계엄문건 김은혜 북한인권재단 성남시장실 정진상 한상혁 김은혜 조성명 금태섭 김경률 가짜뉴스 김성한 조태용 박영수 양재식 김건희 특검 전두환손자 한상혁 따따부따 성창경 배승희 고성국 제
959,2023-05-20,UC7igYXCBlcc2uGS7u-LHWcg,"간호사들 ""간호법거부 심판한다""",간호법 거부권 총선기획단 간호법 거부 간호사들 총선 심판한다 4월 27일 국회에서 간호법 통과 윤 대통령 5.16 재의요구권 의결 간호협회 총선기획단 꾸려 심판 지난 4월 27일 간호법 국회 통과했지만 윤석열 대통령이 이에 대해 거부권을 행사했습니다. 윤 대통령은 5.16 국무회의 재의요구권 의결 국회로 송부. 의료 직역간 갈등 조장 국민 건강권 우려 등을 이유로 거부권을 행사했습니다. 양곡법에 대한 거부권에 이어 두 번째 거부권 행사입니다. 간호법 국회 통과 당시 간호협회는 성명을 통해 무려 17개월 동안 혹독한 추위와 더위에도 매주 수요일마다 수백 명에서 수만 명의 간호사와 시민이 간호법 제정 촉구를 위해 국회 앞에서 간절히 바라던 간호법 제정안이 드디어 오늘 국회 본회의에서 의결됐다 며 간호법안은 17대와 20대 21대 국회에서 3번째로 발의된 법안으로 2005년 첫 입법이 시도된 후 무려 18년 만에 이뤄진 매우 뜻 깊고 역사적인 사건 이라고 환영했습니다. 간호협회는 간호법은 국민의 보편적 건강보장과 사회적 돌봄을 위한 법률이자 우수한 간호인력 양성 적정배치 숙련간호인력 확보를 위한 국가의 책무를 법제화했기 때문에 더욱 건강하고 행복한 대한민국을 만들 것 이라며 대통령께서 후보 시절 공약위키를 통해 약속했던 간호법은 국민의 보편적 건강권과 사회적 돌봄의 공적 가치를 실현할 뿐 아니라 의료계의 공정과 상식을 지키는데 이바지할 것 이라고 말했습니다. 간호협회는 또 간호사는 간호법 제정을 통해 초고령사회와 만성질환으로의 질병구조 변화에 대처하고 사회적 돌봄의 공적 가치에 대한 책무를 성실히 수행할 것을 모든 국민께 약속드린다 고 간호법 공포를 윤 대통령에게 촉구한 바 있습니다. 그러나 윤 대통령은 5월 16일 간호법 거부권을 행사하면서 이들의 바람이 무산됐습니다. 이에 대해 민주당은 간호법 재표결을 추진하겠다는 방침입니다. 그러나 국민의힘은 부정적인 입장을 보이고 있습니다. 재표결이 추진돼도 반대 당론이 확실해 보입니다. 또한 재의결되려면 3분의 2이상 찬성해야 합니다. 즉 200석이 찬성해야 하는데 민주당 정의당 다 합쳐도 180여 석 정도 되기 때문에 사실상 현재로선 간호법 재의결은 불가능해 보입니다. 대한간호협회는 5월 19일 광화문에서 10만 명의 간호사들이 모여 간호법 제정 거부권 행사 규탄 총궐기대회 개최했습니다. 간호사를 상징하는 흰색 상의에 민트색 간호법 손피켓을 들고 정부 여당의 간호법 거부를 규탄한 것입니다. 총선기획단 조직 간호법 거부한 정치인 관료들 반드시 심판하겠다며 서울역까지 거리행진을 했습니다. 이에 대해 대한전공의협의회는 간호협회의 준법투쟁을 지지하는 성명을 발표했습니다. 간호법에 대한 국민의 높은 관심과 필요성에 대한 여론이 확산되고 있음을 직시해야 할 것으로 보입니다.
960,2023-05-20,UCqtodtu21ImFHcNll1jrgIg,간호법 제정 논란과 국민 중심적인 해결 방안,제보 대한복지문화신문 박상보 국회출입기자 사회복지사 . . 학력 경기고등학교 경희대학교 정치외교학과 서울 고려대학교 정치외교학과 정치사상전공 석사과정 서울 경력 카투사 행정 운용병 병장 만기제대 두뇌한국21 21 장학생 슈퍼스타 4 복통령 이영돈 기획프로듀서 상보파크 발행인 편집인 책임프로듀서 한국공보뉴스통신 국회출입기자 현재 대한적십자사 수상인명구조원 20년차 대한복지문화신문 국회출입기자 교육가 사회복지사 응급실 구급차 복통령
962,2023-05-20,UC20DmyZxR1evAcm00ZBP1hg,부제.한국의 간호법 반대를 피하는 방법,간호법 간호이민 호주이민 이번 영상에서 제가 대박을 몇 번이나 말했을까요 이민을 꿈꾸시던 분들이 솔깃할 만한 조건들이 나왔습니다. 이민 갈 기술도 없고 영어도 자신이 없는 상태에서 가장 빠르게 비교적 낮은 영어 실력으로 이민이 가능한 루트라고 볼 수 있겠습니다. 00 00 01 02 23 24예산안 발표 02 09 비자비용 인상 02 33 기술이민 변경 내용 04 29 학생비자 변경 내용 06 20 워킹 홀리데이 변경 내용 07 52 대박 11 24 비지니스 협업 문의 모든 업체 단체 스타트업 스몰비지니스 한인 비지니스 페이 협찬 다 좋습니다 . 개리쓰 브이로그 채널 . . 6 0
956,2023-05-20,UCgE6Orn1LM51yWetcdyvq-Q,"채널A 뉴스TOP10 (2023. 5. 20) '후쿠시마 오염수 논란''노웅래 돈봉투,김남국 자상가산 논란''간호법 쟁점 핵심은?'",채널 뉴스 10 매주 토요일 오후 5 40 7 00 강민구 대구시당위원장 출연.
947,2023-05-21,UCsyk47KlvBZvA-qOl4D_7Dw,"대한간호협회 등 간호사들, 간호법 거부권 행사 규탄 총궐기 대회 [NEWS C]",프로그램 제목 메인뉴스 방송 제목 대한간호협회 등 간호사들 간호법 거부권 행사 규탄 총궐기 대회 방송 내용 대한간호협회 등 간호사들이 19일 오후 2시 서울 종로구 세종대로 149 광화문 인근 동화면세점 앞에서 간호법 거부권 행사를 규탄하는 총궐기 대회를 열고 있다. 대한간호협회는 이 날 총궐기 대회를 통해 간호법 제정을 위한 투쟁을 끝까지 멈추지 않고 부당한 공권력 행사에 저항하겠다 고 밝혔다. 대한간호협회 김영경 회장은 국민의힘은 간호법 제정 약속을 어겼고 복지부는 간호법 가짜뉴스 확산에 앞장 섰다 며 국민의힘과 보건복지부는 간호법 반대 단체들의 일방적 주장 만을 수용해 허위사실을 유포하며 의료계 갈등을 부추겼고 국민들에게 혼란을 가중 시켰다 고 주장했다. 이어 총선기획단을 조직해 대통령에게 간호법 거부권을 행사하도록 한 부패 정치인과 관료들을 반드시 심판하겠다 고 말했다. 한편 총궐기 대회에 참여한 간호사들은 국민 건강 외면하는 국민의힘 규탄한다 복지부의 거짓 선동 국민 건강 무너진다 등을 외치며 동화면세점을 시작으로 서울역 인근 앞까지 행진했다. 연 출 자 이윤영 편 집 자 이윤영
949,2023-05-21,UClAfLVQYZSLrMAQQ_SXPVZw,"[박정호의 핫스팟] 최진봉 ""간호법 거부권 행사는 윤석열 정권 총선 전략""",전체보기 . 오마이 박정호의 핫스팟 은 19일 오후 최진봉 성공회대 교수와 생방송 인터뷰를 진행했다. 영상 방태윤 기자 김효원 채널에 가입하여 혜택을 누려보세요. . . 오마이 정기후원 전화가입 010 3270 3828 직접가입 . 5 오마이 일시후원 계좌후원 농협 003 01 196121 예금주 오마이뉴스 그 외 방식 신용카드 휴대폰 계좌이체 가상계좌 . 1 9 광고 문의 .
952,2023-05-21,UCbR7bnw-DhlR-Yz-Nfsmraw,[천안TV뉴스] 윤 대통령 '간호법' 거부권 행사   지역 간호사들도 '망연자실',윤 대통령 간호법 거부권 행사...지역 간호사들도 망연자실 방송일 2023년 05월 22일 월 진행 신소영 아나운서 취재 최영민 기자 앵커멘트 최근 국회에서 통과된 간호법에 대해 윤석열 대통령이 재의 요구권 즉 거부권을 행사하면서 간호사들은 대대적인 준법투쟁을 예고하고 나섰는데요. 이에 충남지역의 간호사들도 중앙의 움직임에 발맞춰 단체행동을 예고했습니다. 최영민 기자가 관련 내용 보도합니다. 취재기자 지난달 27일 국회는 야당인 더불어민주당의 주도로 간호법을 통과시켰습니다. 하지만 여당인 국민의힘과 윤석열 대통령은 이에 즉각 반발했고 결국 16일 윤석열 대통령이 국회에 재의 요구권 즉 거부권을 행사하면서 간호법 제정을 기다리던 대한간호협회 측은 불법 의료행위 거부와 간호사 면허 반납 등의 방법으로 투쟁에 들어갔습니다. 이들은 그동안 관례적으로 해왔던 진료보조 업무 등 간호업무 외에 다른 업무는 일체 참여하지 않겠다고 선언했습니다. 또한 이러한 불법행위에 대한 철저한 감시활동도 벌일 예정입니다. 이윤희 충남간호협회 사무처장 저희도 적극 준법투쟁을 해야 한다고 생각하고 의사들처럼 환자들을 볼모로 할 생각은 없어요. 의료기관 내에서 벌어지는 불법적인 행위들을 고소고발 하는 쪽으로... 단체행동을 할 생각입니다. 일선 간호사들의 반발 속에 간호사가 되기 위해 준비를 하고 있는 예비 간호사들도 이번 간호법 거부권 행사에 대해 큰 아쉬움을 갖고 있었습니다. 조윤희 단국대학교 간호학과 교수 저 뿐만 아니라 앞으로 간호사가 될 우리 학생들 예비 간호사들도 다 같은 마음입니다. 우선 당황스럽고 속상한 결정인 것 같습니다. 저희 학생들이 행복하게 간호사를 꿈꾸고 행복하게 일을 했으면 좋겠어요. 그런 친구들이 누군가를 돌봐주고 우리 사회에서 간호사로서의 역할을 잘하기 위해 1학년 때부터 굉장히 열심히 노력하거든요. 이번 간호법으로 인한 사회적 갈등이 언제까지 지속될 지는 아무도 모릅니다. 간호법 제정을 추진하던 더불어민주당 측은 대통령의 제의 요구에 다시금 국회에 이 문제를 상정할 뜻을 내비치고 있어 향후 국회 내에서 여야가 이 문제에 대해 어떤 해결책을 제시할지 귀추가 주목되고 있습니다. 천안 최영민입니다.
950,2023-05-21,UCF4Wxdo3inmxP-Y59wXDsFw,'불법진료' 신고 폭주..사이트 마비 '법대로' 반격에 간호법 새국면 [뉴스.zip/MBC뉴스],00 00 거부권 반발 간호사들 연차 투쟁 불법의료 신고 폭주 2023.05.19 뉴스데스크 01 54 간호협회 준법투쟁 돌입 의사 불법 지시 거부 2023.05.17 뉴스데스크 03 39 간호협 대통령에 정치적 책임 의사협회 환영 2023.05.16 뉴스데스크 간호법 의사 불법의료
