,작성일,작성자,제목,내용
213,2022-10-04,UCRA5hbjN2NDxzNxXZkOAmKg,전북도내 스토킹 피의자 20%.. 반의사불벌죄로 처벌 안 받아 | 전주MBC 221004 방송,정자형 기자의 더 많은 기사를 보고싶다면 . . 65... 도내에서 스토킹 범죄 피의자 20 가 반의사불벌죄로 처벌받지 않은 것으로 나타났습니다. 전북경찰청에 따르면 스토킹처벌법이 시행된 지난해 10월부터 올 8월까지 도내에서 입건된 스토킹 범죄는 201건이었으며 이 가운데 160건은 형사처벌을 받았고 나머지 41건은 피해자가 사건 진행을 원치 않아 처벌을 받지 않은 것으로 나타났습니다. 현행 스토킹처벌법은 반의사불벌죄로 피해자가 원치 않으면 처벌이 불가능한데 서울 신당역 살인사건을 계기로 이 조항을 삭제해야 한다는 목소리가 높습니다. 전북 스토킹 법안
214,2022-10-04,UC1qRkSyBnxnpegoqKC657rw,[생활법률] 스토킹 범죄 '솜방망이 처벌' 논란…개선방향?,1. 신당역 살인 사건 불구속 이유 이름 강정은 변호사 형사소송법 제70조 제1항 일정한 주거가 없는 때 증거 인멸 염려 등 구속 사유로 규정 2. 스토킹 처벌법 시행 내용 스토킹 범죄의 처벌 등에 관한 법률 2021년 10월부터 시행 3년 이하 징역이나 3천만 원 이하의 벌금에 처할 수 있어 흉기 등 위험한 물건 이용할 경우 5년 이하 징역 5천만 원 이하 벌금 스토킹 처벌법 위반으로 1심 판결받은 56건 중 2년 이상 징역 받은 경우 단 2건 불과 가해자 격리할 수 있는 잠정조치 4호 약 55 의 기각률 보여 3. 대한변호사협회 의견 스토킹 범죄 피해자를 실질적으로 보호할 수 있는 개선책 마련 촉구 피해자보호명령제도 조건부 석방제도 필요하다는 내용 담아 4. 반의사불벌죄를 폐지 시 우려되는 부분 반의사불벌죄 피해자가 처벌을 원하지 않는 의사 명백한 때 처벌하지 않는 규정 피해자 선택에 따라 가해자 처벌 여부가 결정될 경우 가해자에게 합의를 목적으로 스토킹을 지속할 필요성 생겨 5 스토킹 범죄를 줄이기 위해 필요한 노력 스토킹 처벌법의 미비 된 후속 규정 처벌 강화 필요해 온라인 스토킹도 처벌 규정에 포함하는 등 범위 넓힐 필요 있어 무엇보다 스토킹 자체가 매우 위험한 범죄라는 인식 필요 스토킹 스토킹범죄 스토킹처벌법 부산뉴스당
211,2022-10-05,UCDmngSv6O5UzEgPpUrvcnjw,"스토킹범죄 처벌법 「시민으로서의 권리, 노동자로서의 권리」",고인의 명복을 빕니다. 학교 사회 직장 국회 정부... 우리사회 모두가 뿌리 깊은 구조적 성차별을 인식하고 반성하면서 근본적인 대책을 마련해야 합니다. 성평등 사회를 만들어가는 데 온 힘을 다하겠습니다. 시민으로서의권리 노동자로서의권리 스토킹범죄처벌법 박광온 박광온
210,2022-10-05,UCwRljhjVWtLqAKbsWGPU_OA,"죽음으로 내몬 '반의사 불벌' 스토킹 처벌법, 손 보나?/ YTN 라디오",죽음으로 내몬 반의사 불벌 스토킹 처벌법 손 보나 이승우 변호사의 사건파일 다시듣기 . . . ...
209,2022-10-06,UCHBN4fWr8xsqjg7MVKx8mDg,[스토킹 처벌법] 스토킹범죄 피해자 보호와 범죄 예방을 위한 토론 (신당역살인사건),스토킹 처벌법 스토킹범죄 피해자 보호와 범죄 예방을 위한 토론 신당역살인사건 스토킹처벌법 스토킹범죄 스토킹 김기현이 만듭니다 기대되는 국민의힘 현 정부의 성공 오직 국민을 위해 김기현 국민의힘 정치맛집 김기현 에 오신 것을 환영합니다. 함께해서 더 좋은 대한민국을 위해 김기현이 앞장섭니다. 많은 관심과 성원 부탁드립니다. 정치맛집 유 튜 브 . 84 공식 페이스북 . . 이 영상은 뮤팟이 제작한 배경음악을 사용했습니다 . 자막 나눔템플릿
208,2022-10-15,UCa-9b7wT0xts3Qda9zBR0SQ,스토킹 범죄 처벌과 피해자가 할 수 있는 조치법까지!,. 스토킹 범죄 요즘 뉴스에서 정말 빈번하게 나오는 주제 스토킹 그만큼 많은 분들이 피해를 입고있다는 의미인데요 스토킹 처벌은 어떻게 이루어지고 피해자를 어디까지 보호해줄까요 지금 확인해보세요 스토커는 사랑이 아닌 범.죄.입니다. 남성태 변호사 유튜브 남성태 변호사 홈페이지 . . 남성태 변호사 인스타그램 . . 카톡 상담 . . 916 . 악의적인 욕설과 비방이 담긴 댓글은 삭제하도록 하겠습니다 변호사 스토킹 범죄
207,2022-10-17,UCVKni0FgB1zsXi1j_uQ0Iyg,스토킹 처벌법 이대로 괜찮은가? [인변 10분 토론]  Ep.01,안녕하세요 인생변호사 이고은 배한진 변호사입니다. 최근 신당역 스토킹 범죄 살인 사건을 계기로 스토킹 처벌 법안이 실효성이 있는지 뜨거운 논쟁이 펼쳐지고 있는데요 저희 인생변호사 사이에서도 찬반이 엇갈리고 있습니다. 과연 스토킹 처벌 법은 실효성이 있는 걸까요 그리고 앞으로 스토킹 처벌 법을 더 강화하는 게 맞는 걸까요 인생변호사들의 열띤 토론 함께 확인해 보시죠 상담 문의 02 2088 5901 홈페이지 .형사전문온강. 네이버 블로그 . . 1987 신당역살인사건 스토킹처벌법 검사출신변호사
206,2022-10-18,UCPqdinnhmxUZgFzUZoU_mLA,[서관태의 이法저法]스토킹 범죄의 정의와 처벌/HCN경북방송,최근 스토킹범죄로 신당역 살인 사건이 발생해 사회를 떠들썩 하게 한 사건이 있었습니다. 이후에도 스토킹범죄가 기사화되는 등 사회의 주요 이슈로 떠오르고 있습니다. 스토킹범죄의 처벌 등에 관한 법률에 대해 서관태 변호사의 이법저법에서 자세히 알아보겠습니다.
205,2022-10-18,UCTHCOPwqNfZ0uiKOvFyhGwg,"[현장연결] 법무부, 스토킹처벌법 개정안 입법예고…""처벌 강화"" / 연합뉴스TV (YonhapnewsTV)",현장연결 법무부 스토킹처벌법 개정안 입법예고 처벌 강화 법무부가 신당역 스토킹 살인 사건으로 드러난 스토킹처벌법의 문제점을 보완하기 위해 오늘 19일 개정안을 입법예고합니다. 피해자의 의사와 상관없이 가해자를 처벌하고 온라인상에서 벌어지는 스토킹도 처벌한다고 하는데요. 한동훈 법무부 장관이 직접 브리핑할 예정입니다. 현장으로 직접 가보겠습니다. 한동훈 법무부 장관 여기까지 오시느라 고생 많으셨습니다. 오시게 해서 미안합니다. 먼저 신당역에서 발생한 참혹한 사건으로 희생되신 피해자와 그 유족분들께 깊은 애도의 뜻을 전합니다. 피해자의 희생을 생각하면서 이번에 제정에 가까운 큰 폭의 스토킹 처벌법 개정안을 마련하게 되었습니다. 지금부터 법무부 소관 법률인 스토킹 범죄의 처벌 등에 관한 법률 및 전자장치 부착 등에 관한 법률 개정안에 대해서 말씀을 드리겠습니다. 슬라이드를 보시면서 할까요. 차례는 보시는 바와 같고요. 먼저 추진 배경에 대해서 간단히 설명드리겠습니다. 정확히 1년 전에 2021년 10월 21일부터 스토킹처벌법이 시행되고 있습니다마는 스토킹 범죄는 보시는 바와 같이 지속적으로 증가하고 있습니다. 또한 스토킹 피해자가 신변보호 또는 재판 중에 가해자에 의해서 살해되는 사건이 지속적으로 발생했는데요. 특히 지난달 발생한 신당역 스토킹 피해 역무원 피살사건은 국민들께 큰 충격을 드렸습니다. 현행 스토킹처벌법은 살인 등 강력범죄로 이어지는 스토킹 범죄의 특성상 합의 시도 과정에서 추가 피해 가능성이 있다는 문제점이 제기되어 왔습니다. 앞서 말씀드린 신당역 스토킹 피살사건의 가해자 역시 피해자가 합의해 주지 않는 것에 앙심을 품고 보복성 범행을 저지른 것으로 드러났습니다. 이에 따라서 반의사불벌죄를 폐지하고 피해자 보호를 강화하기 위한 제도를 도입하는 등 현행 스토킹처벌법의 제정 수준의 전면적 개선이 필요하다고 생각합니다. 다음으로 제가 준비한 스토킹처벌법의 개정안의 주요 내용에 대해서 설명드리겠습니다. 반의사불벌죄 조항을 삭제하겠습니다. 현재 단순 스토킹 범죄의 경우 피해자의 의사에 반하여 공소를 제기할 수 없도록 규정되어 있습니다. 이로 인하여 가해자와 피해자가 서로 아는 사이가 대부분인 스토킹 범죄의 특성상 피해자가 처벌 의사를 유지하기 어려워서 수사기관이 초기에 개입해서 피해자를 보호하는 데 장애가 발생하고 합의를 시도하는 과정에서 가해자가 피해자에게 2차 스토킹 범죄 그리고 나아가서 보복범죄를 저지를 가능성이 상존해 왔습니다. 따라서 개정안에서는 단순 스토킹 범죄의 경우에도 피해자의 의사와 무관하게 처벌할 수 있도록 반의사불벌죄 조항을 삭제하였습니다. 과거의 법무부는 스토킹처벌법 재개정 논의시에 반의사불벌죄의 폐지에 대해서 사실상 반대하는 입장이었습니다. 그러나 1년간의 법시행 경과 및 사회적 공감대를 반영해서 반의사불벌죄를 폐지하도록 입장을 바꾼 것입니다. 독일과 일본의 경우에도 스토킹 범죄를 처음에는 이렇게 친고죄나 반의사불벌죄로 규정을 했다가 법 시행 과정에서 그 조항을 삭제한 바 있습니다. 다음으로 온라인 스토킹을 스토킹 유형에 추가해서 처벌을 확대하겠습니다. 현행 온라인스토킹 행위는 피해자 본인에게 도달하는 경우를 요건으로 하고 있습니다. 그러니까 본인에게 문자라든가 메시지가 도달한 경우만을 스토킹으로 보고 있는 것이죠. 피해자 아닌 제3자 불특정 다수인을 상대로 한 온라인 스토킹에 대해서는 처벌이 공백이 있어 왔습니다. 즉 현재 스토킹처벌법에서는 정보통신망을 이용해서 피해자에게 직접 글과 영상을 도달하게 하는 행위만을 처벌하고 있는데 제3자에게 피해자의 개인정보 배포하는 등 온라인을 통한 사생활 침해 행위에 대해서 처벌을 확대하겠다는 겁니다. 예를 들어서 동창생의 이름과 나이 사진을 에 개설된 소위 적절한 용어는 아닙니다마는 지인 능욕방이라고 하지 않습니까 그런 방에서 피해자의 인격을 파괴하는 게시물을 유포하는 경... 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
192,2022-10-19,UCTHCOPwqNfZ0uiKOvFyhGwg,[이슈한판] '왜 안만나줘' 범죄 처벌 세진다…초기 스토킹범에도 전자발찌 / 연합뉴스TV (YonhapnewsTV),충격적인 신당역 스토킹 살인 사건이 일어난지 벌써 한 달이 넘었습니다. 사건 이후 스토킹 처벌법 에 대한 문제점이 지적됐는데요. 오늘 법무부가 개정안을 입법하겠다고 밝혔습니다. 자세한 내용 이슈한판 에서 살펴보겠습니다. 1. 현장연결 법무부 스토킹처벌법 개정안 입법예고 법무장관 브리핑 10월19일 2. 뉴스현장 신당역 스토킹 살인사건 한달 스토킹처벌법 입법 개정 발표 출연 이웅혁 건국대 경찰학과 교수 3. 신당역 살인범 전주환 오늘 첫 재판 비공개 될까 김유아 기자 10월18일 4. 전주서 전 여친 또 스토킹한 20대 결국 구속 고휘훈 기자 10월12일 5. 이광빈의 프리즘 집착과 광기 ...스토커 범죄의 시발점은 10월1일 6. 신당역 스토킹 살인 전주환 송치 계획범죄 확인 박지운 기자 9월21일 신당역 스토킹 전주환 스토킹처벌법 법무부 한동훈 전자발찌 연합뉴스 두번째 채널 연유티 구독하기 . 3 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
193,2022-10-19,UCYUGo6ZfQZCTMrK9rMDijNQ,"""스토킹 반의사불벌 폐지...온라인범죄 처벌 확대""",스토킹 피해자 보호와 가해자 처벌을 강화하는 내용이 담긴 스토킹처벌법 개정이 추진됩니다. 법무부는 스토킹범죄의 처벌 등에 관한 법률과 전자장치 부착 등에 관한 법률 개정안을 입법예고한다고 19일 밝혔습니다. 먼저 개정안은 스토킹 피해자의 처벌 의사와 무관하게 가해자를 처벌할 수 있도록 스토킹처벌법상 반의사불벌죄를 삭제했습니다. 신당역 살인 사건 과 같이 합의를 빌미로 2차 스토킹이나 보복 범죄를 저지른 사건이 빈번하게 발생하자 피해자 의사와 무관하게 가해자를 처벌할 수 있도록 하겠다는 겁니다. 또 잠정조치 단계에서 스토킹 가해자에게 위치추적 전자장치를 부착할 수 있도록 하는 규정을 신설했습니다. 이를 통해 가해자가 피해자에게 접근하는지 실시간으로 감시할 수 있도록 합니다. 온라인스토킹 처벌 범위도 넓어집니다. 구체적으로 정당한 이유 없이 온라인에서 괴롭히거나 해악을 끼칠 목적으로 피해자의 개인정보를 제3자에게 제공 배포 게시하거나 피해자를 사칭하는 행위를 처벌합니다. 아울러 아동학대처벌법이나 가정폭력처벌법의 피해자와 같이 스토킹 피해자도 직접 법원에 보호조치를 청구할 수 있게 됩니다. 접근금지 등 잠정조치를 위반한 가해자에 대한 법정형이 징역 2년 이하 벌금 2000만 원 이하에서 징역 3년 이하 벌금 3000만 원 이하로 상향하는 등 처벌도 강화됩니다. 뉴스토마토 김수민입니다. 스토킹 스토킹처벌법 신당역살인사건 영상이 마음에 드셨다면 구독 과 좋아요 버튼 눌러주세요 감사합니다. 뉴스토마토 . 페이스북 . . ... 트위터 .
194,2022-10-19,UCTHCOPwqNfZ0uiKOvFyhGwg,스토커에 전자발찌·반의사불벌죄 폐지…온라인스토킹 처벌 / 연합뉴스TV (YonhapnewsTV),스토커에 전자발찌 반의사불벌죄 폐지 온라인스토킹 처벌 법원 판결 전에도 스토킹 범죄자에게 전자장치를 부착해 2차 가해를 막을 수 있는 길이 열립니다. 법무부는 오늘 19일 이 같은 내용의 스토킹처벌법 개정안을 입법예고했습니다. 가해자가 피해자에게 접근하는 것을 막기 위한 잠정조치 에 위치추적 전자장치 부착을 추가하고 조치를 어긴 가해자의 처벌 수위도 높이도록 했습니다. 신당역 스토킹 살인 에서 문제가 된 피해자가 처벌을 원하지 않으면 기소할 수 없도록 한 반의사불벌죄 도 폐지합니다. 온라인에서 피해자 등의 개인정보를 제3자에게 제공 배포하는 행위 등을 처벌하는 온라인 스토킹 처벌 규정 도 신설했습니다. 스토커 전자발찌 반의사불벌죄 온라인스토킹 연합뉴스 기사문의 및 제보 카톡 라인 23 연합뉴스 유튜브 채널 구독 . 대한민국 뉴스의 시작 연합뉴스 . . .
